"l_id","chain","category","company","brand","l_offer","l_alias_market","repeattrips","repeater","offerdate","quantity","offervalue","agg_qty","agg_amt","freq","l_alias_gender","age","zip","__of_subscriber","avg___daily_calls_received","avg__duration__mins__per_call_received","avg____distinct_numbers_daily_calls_received_from","avg____distinct_numbers_weekly_calls_received_from","avg___daily_calls_made","avg___weekly_calls_made","avg__duration__mins__per_call_made","avg____distinct_numbers_daily_calls_made_to","avg____distinct_numbers_weekly_calls_made_to","__daily_messages_received","__weekly_messages_received","avg____distinct_numbers_daily_msgs_received_from","avg____distinct_numbers_weekly_msgs_received_from","__daily_messages_sent","__weekly_messages_sent","avg____distinct_numbers_daily_msgs_sent_to","avg____distinct_numbers_weekly_msgs_sent_to","repeat_flag"
"2666062271","214","3203","106414464","13474","1197502","8","0","f","3/28/2013 0:00","1","0.75","13","11.99","1","F",">45","21915","163","16","18","7","21","5","35","12","9","27","10","70","2","6","7","49","3","9","0"
"2661091310","98","2202","104460040","3718","1208251","8","0","f","4/29/2013 0:00","1","2","2","5.9900000000000002","1","F",">45","22211","34","20","5","6","18","15","105","0","11","33","21","147","14","42","19","133","1","3","0"
"2668106495","46","1726","104460040","7668","1200581","15","0","f","4/4/2013 0:00","1","1.25","6","20.940000000000001","1","F",">45","23231","1872","19","6","0","0","10","70","19","4","12","29","203","10","30","4","28","1","3","0"
"2654190941","21","2119","108079383","6926","1208329","10","1","t","4/23/2013 0:00","1","1","2","3.5600000000000001","2","F",">45","23294","948","3","9","14","42","8","56","13","7","21","12","84","10","30","4","28","8","24","1"
"2680381608","214","5558","107120272","5072","1198273","8","0","f","3/25/2013 0:00","1","1.5","3","5.3700000000000001","1","F",">45","22211","34","20","5","6","18","15","105","0","11","33","21","147","14","42","19","133","1","3","0"
"2634552998","21","2202","104460040","3718","1208251","10","0","f","4/24/2013 0:00","1","2","4","29.960000000000001","1","M","16-25","77065","1907","3","10","27","81","17","119","3","15","45","6","42","6","18","24","168","5","15","0"
"2636225670","211","1726","104460040","7668","1200581","24","0","f","4/2/2013 0:00","1","1.25","1","-0.5","1","M","16-25","77365","1391","11","5","4","12","25","175","7","12","36","16","112","11","33","21","147","3","9","0"
"2651575688","98","2119","108079383","6926","1208329","8","1","t","4/22/2013 0:00","1","1","1","3.79","2","F",">45","20187","823","10","15","17","51","12","84","10","4","12","20","140","12","36","24","168","3","9","1"
"2662485042","101","5619","107717272","102504","1204822","20","0","f","4/18/2013 0:00","1","1.5","4","4.4900000000000002","1","F",">45","20260","0","15","20","21","63","4","28","17","2","6","14","98","1","3","13","91","9","27","0"
"2632196695","77","5558","107120272","5072","1198272","37","0","f","3/27/2013 0:00","1","1.5","12","26.690000000000001","1","F",">45","20601","1304","3","20","20","60","17","119","4","3","9","4","28","7","21","19","133","7","21","0"
"2642535542","285","2119","108079383","6926","1208329","33","0","f","4/27/2013 0:00","1","1","2","6.9800000000000004","1","F",">45","23304","3","4","5","25","75","17","119","16","7","21","12","84","10","30","18","126","10","30","0"
"2646122167","285","3504","104460040","7668","1200584","33","0","f","4/7/2013 0:00","1","1.25","11","29.190000000000001","1","F",">45","23310","255","9","18","28","84","2","14","12","8","24","14","98","15","45","22","154","6","18","0"
"2678038628","4","3203","106414464","13474","1197502","1","0","f","3/25/2013 0:00","1","0.75","1","3.29","1","M","16-25","77434","259","14","19","25","75","5","35","1","2","6","8","56","14","42","26","182","5","15","0"
"2646600991","40","3203","106414464","13474","1197502","23","0","f","3/30/2013 0:00","1","0.75","2","6.79","1","M","16-25","77590","1640","8","12","18","54","12","84","13","15","45","13","91","8","24","14","98","9","27","0"
"2640503151","21","4401","105100050","13791","1199256","10","0","f","3/13/2013 0:00","1","2","2","16.98","1","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","0"
"2659470136","21","4401","105100050","13791","1199256","10","0","f","3/13/2013 0:00","1","2","63","155.66999999999999","1","F",">45","22306","1745","21","4","14","42","11","77","5","5","15","7","49","2","6","5","35","5","15","0"
"2667183621","40","4401","105100050","13791","1199258","23","0","f","3/13/2013 0:00","1","2","4","32.359999999999999","1","F",">45","22732","10","22","7","9","27","2","14","8","13","39","5","35","11","33","9","63","6","18","0"
"2667850785","96","5558","107120272","5072","1198271","27","4","t","3/26/2013 0:00","1","1.5","5","15.630000000000001","5","F",">45","22830","95","19","7","22","66","3","21","9","12","36","24","168","12","36","30","210","7","21","1"
"2639281815","96","2119","108079383","6926","1208329","27","7","t","4/26/2013 0:00","1","1","8","11.359999999999999","8","M","16-25","77034","1818","12","3","7","21","16","112","14","6","18","3","21","12","36","30","210","1","3","1"
"2629526682","101","3203","106414464","13474","1197502","20","0","f","3/29/2013 0:00","1","0.75","1","1.99","1","F",">45","20009","2591","24","15","27","81","4","28","20","1","3","6","42","6","18","7","49","2","6","0"
"2635386984","109","3203","106414464","13474","1197502","1","0","f","3/29/2013 0:00","1","0.75","1","2.4900000000000002","1","F",">45","20169","1069","7","7","2","6","2","14","2","2","6","21","147","7","21","10","70","5","15","0"
"2622091383","63","2119","108079383","6926","1208329","14","1","t","4/22/2013 0:00","1","1","3","7.3700000000000001","2","F",">45","19943","616","14","15","14","42","1","7","1","7","21","10","70","14","42","25","175","10","30","1"
"2630941798","21","2119","108079383","6926","1208329","10","0","f","4/27/2013 0:00","1","1","6","14.24","1","F",">45","20011","3160","7","18","15","45","4","28","19","12","36","28","196","1","3","3","21","2","6","0"
"2627893674","42","2202","104460040","3718","1208251","20","2","t","4/24/2013 0:00","1","2","1","5.9900000000000002","3","F",">45","20024","621","9","10","28","84","18","126","5","14","42","22","154","14","42","22","154","5","15","1"
"2632342788","96","5616","104610040","15889","1204576","27","1","t","4/8/2013 0:00","1","1","8","20.219999999999999","2","F",">45","20737","1116","20","6","3","9","5","35","8","15","45","22","154","13","39","17","119","5","15","1"
"2646121137","285","3203","106414464","13474","1197502","33","0","f","3/25/2013 0:00","1","0.75","3","8.9700000000000006","1","F",">45","20744","2738","19","14","7","21","13","91","5","14","42","10","70","4","12","24","168","8","24","0"
"2636209277","165","3203","106414464","13474","1197502","21","0","f","4/16/2013 0:00","1","0.75","15","84.450000000000003","1","F",">45","21153","17","26","20","13","39","25","175","4","4","12","23","161","2","6","6","42","0","0","0"
"2638762522","510","2202","104460040","3718","1208251","96","4","t","4/26/2013 0:00","1","2","4","16.370000000000001","5","F",">45","20602","1347","0","17","10","30","22","154","18","3","9","22","154","14","42","6","42","3","9","1"
"2628319712","285","2119","108079383","6926","1208329","33","0","f","4/25/2013 0:00","1","1","5","20.850000000000001","1","F",">45","20688","98","21","10","1","3","7","49","20","8","24","2","14","8","24","23","161","8","24","0"
"2663790310","126","2202","104460040","3718","1208251","18","0","f","4/24/2013 0:00","1","2","4","6.7599999999999998","1","F",">45","21204","1093","18","16","16","48","11","77","13","5","15","11","77","1","3","12","84","0","0","0"
"2659470985","21","4401","105100050","13791","1199258","10","0","f","3/29/2013 0:00","1","2","2","2.7799999999999998","1","F",">45","21224","2653","23","3","22","66","6","42","14","11","33","12","84","2","6","29","203","4","12","0"
"2639075205","240","2202","104460040","3718","1208251","12","0","f","4/26/2013 0:00","1","2","15","49.640000000000001","1","F",">45","21228","2569","5","13","18","54","20","140","7","13","39","19","133","11","33","14","98","2","6","0"
"2639921985","285","3504","104460040","7668","1200584","33","0","f","4/2/2013 0:00","1","1.25","12","20.18","1","F",">45","20735","1912","26","18","26","78","10","70","20","13","39","17","119","12","36","6","42","1","3","0"
"2651537873","64","9909","107127979","6732","1194044","21","0","f","3/4/2013 0:00","1","1","1","1.99","1","F",">45","20762","160","22","3","2","6","20","140","5","2","6","12","84","2","6","19","133","4","12","0"
"2638762522","510","2202","104460040","3718","1208251","96","4","t","4/26/2013 0:00","1","2","4","16.370000000000001","5","F",">45","20879","1315","26","15","6","18","14","98","9","15","45","18","126","5","15","14","98","1","3","1"
"2661072990","165","3203","106414464","13474","1197502","21","0","f","4/5/2013 0:00","1","0.75","5","15","1","F",">45","21658","208","4","19","3","9","19","133","4","1","3","27","189","1","3","12","84","0","0","0"
"2646122167","285","3504","104460040","7668","1200584","33","0","f","4/7/2013 0:00","1","1.25","11","29.190000000000001","1","F",">45","21671","40","1","12","17","51","22","154","6","15","45","18","126","5","15","1","7","9","27","0"
"2680265862","71","9909","107127979","6732","1194044","35","5","t","3/4/2013 0:00","1","1","1","2.5","6","F",">45","21754","341","8","10","11","33","18","126","2","5","15","5","35","15","45","21","147","8","24","1"
"2665845374","21","4401","105100050","13791","1199256","10","0","f","3/15/2013 0:00","1","2","7","19.550000000000001","1","M","16-25","76210","2136","21","5","3","9","17","119","3","3","9","3","21","4","12","29","203","10","30","0"
"2675860421","510","2202","104460040","3718","1208251","96","2","t","4/23/2013 0:00","1","2","7","22.93","3","M","16-25","76448","303","19","11","29","87","25","175","1","2","6","17","119","14","42","7","49","3","9","1"
"2658092111","42","2119","108079383","6926","1208329","20","0","f","4/22/2013 0:00","1","1","2","6.9900000000000002","1","F",">45","20009","2591","24","15","27","81","4","28","20","1","3","6","42","6","18","7","49","2","6","0"
"2623952257","166","9909","1089520383","28840","1203052","14","14","t","4/3/2013 0:00","1","1","2","15.57","15","F",">45","20141","331","8","11","1","3","9","63","4","6","18","2","14","8","24","3","21","1","3","1"
"2632342788","96","5616","104610040","15889","1204576","27","1","t","4/8/2013 0:00","1","1","8","20.219999999999999","2","F",">45","20708","1379","28","14","6","18","25","175","2","12","36","12","84","2","6","9","63","4","12","1"
"2659470985","21","4401","105100050","13791","1199258","10","0","f","3/29/2013 0:00","1","2","2","2.7799999999999998","1","F",">45","20011","3160","7","18","15","45","4","28","19","12","36","28","196","1","3","3","21","2","6","0"
"2648236413","42","3203","106414464","13474","1197502","20","0","f","3/30/2013 0:00","1","0.75","18","77.319999999999993","1","F",">45","20024","621","9","10","28","84","18","126","5","14","42","22","154","14","42","22","154","5","15","0"
"2632343494","96","3203","106414464","13474","1197502","27","0","f","3/29/2013 0:00","1","0.75","4","15.960000000000001","1","F",">45","20737","1116","20","6","3","9","5","35","8","15","45","22","154","13","39","17","119","5","15","0"
"2648694944","285","5616","104610040","15889","1204576","33","0","f","4/8/2013 0:00","1","1","1","2.79","1","F",">45","20744","2738","19","14","7","21","13","91","5","14","42","10","70","4","12","24","168","8","24","0"
"2667358365","104","3203","106414464","13474","1197502","2","0","f","3/27/2013 0:00","1","0.75","1","1.99","1","F",">45","21077","12","8","15","8","24","1","7","7","3","9","23","161","15","45","13","91","3","9","0"
"2670318116","508","3203","106414464","13474","1197502","96","0","f","3/27/2013 0:00","1","0.75","1","2.9900000000000002","1","F",">45","20602","1347","0","17","10","30","22","154","18","3","9","22","154","14","42","6","42","3","9","0"
"2646121137","285","3203","106414464","13474","1197502","33","0","f","3/25/2013 0:00","1","0.75","3","8.9700000000000006","1","F",">45","20688","98","21","10","1","3","7","49","20","8","24","2","14","8","24","23","161","8","24","0"
"2648699720","285","5558","107120272","5072","1198274","33","0","f","3/25/2013 0:00","1","1.5","1","6.9900000000000002","1","F",">45","20735","1912","26","18","26","78","10","70","20","13","39","17","119","12","36","6","42","1","3","0"
"2640503151","21","4401","105100050","13791","1199256","10","0","f","3/13/2013 0:00","1","2","2","16.98","1","F",">45","21224","2653","23","3","22","66","6","42","14","11","33","12","84","2","6","29","203","4","12","0"
"2663667296","21","4401","105100050","13791","1199258","10","0","f","3/22/2013 0:00","1","2","1","4.9900000000000002","1","F",">45","21224","2653","23","3","22","66","6","42","14","11","33","12","84","2","6","29","203","4","12","0"
"2646122167","285","3504","104460040","7668","1200584","33","0","f","4/7/2013 0:00","1","1.25","11","29.190000000000001","1","F",">45","20735","1912","26","18","26","78","10","70","20","13","39","17","119","12","36","6","42","1","3","0"
"2673755475","206","2202","104460040","3718","1208251","21","0","f","4/25/2013 0:00","1","2","1","5.9900000000000002","1","F",">45","20762","160","22","3","2","6","20","140","5","2","6","12","84","2","6","19","133","4","12","0"
"2670318116","508","3203","106414464","13474","1197502","96","0","f","3/27/2013 0:00","1","0.75","1","2.9900000000000002","1","F",">45","20879","1315","26","15","6","18","14","98","9","15","45","18","126","5","15","14","98","1","3","0"
"2670917101","64","9909","107127979","6732","1194044","21","1","t","3/15/2013 0:00","1","1","1","3.4900000000000002","2","F",">45","21658","208","4","19","3","9","19","133","4","1","3","27","189","1","3","12","84","0","0","1"
"2646121137","285","3203","106414464","13474","1197502","33","0","f","3/25/2013 0:00","1","0.75","3","8.9700000000000006","1","F",">45","21671","40","1","12","17","51","22","154","6","15","45","18","126","5","15","1","7","9","27","0"
"2639354507","46","5616","104610040","15889","1204576","15","0","f","4/4/2013 0:00","1","1","1","2.4900000000000002","1","F",">45","21705","0","27","9","1","3","4","28","7","1","3","10","70","14","42","14","98","6","18","0"
"2673522569","21","6202","1087744888","64486","1208503","10","0","f","4/26/2013 0:00","1","1.5","10","30.420000000000002","1","M","16-25","76210","2136","21","5","3","9","17","119","3","3","9","3","21","4","12","29","203","10","30","0"
"2635508824","507","4401","105100050","13791","1199256","96","0","f","3/16/2013 0:00","1","2","1","3.3900000000000001","1","M","16-25","76448","303","19","11","29","87","25","175","1","2","6","17","119","14","42","7","49","3","9","0"
"2631130112","96","3203","106414464","13474","1197502","27","0","f","4/16/2013 0:00","1","0.75","3","7.0700000000000003","1","M","16-25","76599","105","30","9","2","6","25","175","3","7","21","28","196","13","39","28","196","0","0","0"
"2639049250","16","2119","108079383","6926","1208329","10","0","f","4/27/2013 0:00","1","1","2","0.059999999999999998","1","M","16-25","76652","58","25","7","9","27","11","77","0","6","18","14","98","10","30","12","84","7","21","0"
"2674863339","89","3203","106414464","13474","1197502","16","2","t","4/4/2013 0:00","1","0.75","3","21.27","3","M","16-25","76678","14","29","4","25","75","17","119","2","4","12","13","91","5","15","12","84","5","15","1"
"2683367032","285","2119","108079383","6926","1208329","33","1","t","4/28/2013 0:00","1","1","1","1.99","2","F",">45","21850","150","13","8","21","63","11","77","18","2","6","9","63","5","15","29","203","7","21","1"
"2654198381","240","6202","1087744888","64486","1208501","12","0","f","4/24/2013 0:00","1","1.5","8","33.32","1","F",">45","21861","40","24","20","18","54","10","70","6","5","15","25","175","9","27","7","49","6","18","0"
